"Дата","Цена","Откр.","Макс.","Мин.","Изм. %"
"26.11.2014","47,3808","46,2630","47,3808","46,2324","2,42%"
"25.11.2014","46,2630","44,9978","46,2630","44,7126","2,81%"
"24.11.2014","44,9978","45,7308","45,7308","44,3625","-1,60%"
"21.11.2014","45,7308","46,1520","46,1520","45,3279","-0,91%"
"20.11.2014","46,1520","46,8610","46,8610","46,1250","-1,51%"
"19.11.2014","46,8610","46,9025","47,1041","46,6500","-0,09%"
"18.11.2014","46,9025","47,1186","47,1983","46,5914","-0,46%"
"17.11.2014","47,1186","47,1960","47,4659","47,1006","-0,16%"
"14.11.2014","47,1960","46,8000","47,8082","46,8000","0,85%"
"13.11.2014","46,8000","45,9300","46,8000","45,8365","1,89%"
"12.11.2014","45,9300","46,3543","46,4937","45,5442","-0,92%"
"11.11.2014","46,3543","45,8525","46,9500","45,7181","1,09%"
"10.11.2014","45,8525","46,6500","46,6500","44,9600","-1,71%"
"07.11.2014","46,6500","46,8675","48,5906","45,8000","-0,46%"
"06.11.2014","46,8675","44,9418","46,8675","44,8680","4,28%"
"05.11.2014","44,9418","43,6080","44,9987","43,6080","3,10%"
"04.11.2014","43,5900","43,5700","43,8050","43,5480","-0,04%"
"03.11.2014","43,6080","43,0340","43,6080","43,0340","1,33%"
"31.10.2014","43,0340","41,6445","43,1194","41,6010","3,34%"
"30.10.2014","41,6445","42,8065","43,6382","41,1998","-2,71%"
"29.10.2014","42,8065","42,4793","42,9025","42,4793","0,77%"
"28.10.2014","42,4793","42,2980","42,5915","42,2980","0,43%"
"27.10.2014","42,2980","41,9405","42,2980","41,8912","0,85%"
"24.10.2014","41,9405","41,7328","42,0021","41,7328","0,50%"
"23.10.2014","41,7328","41,3246","41,7905","41,3246","0,99%"
"22.10.2014","41,3246","40,9400","41,3301","40,8829","0,94%"
"21.10.2014","40,9400","41,0501","41,0843","40,9133","-0,27%"
"20.10.2014","41,0501","40,6523","41,0795","40,6523","0,98%"
"17.10.2014","40,6523","40,9272","41,1421","40,5702","-0,67%"
"16.10.2014","40,9272","40,6858","41,1393","40,6596","0,59%"
"15.10.2014","40,6858","40,8534","41,0405","40,5293","-0,41%"
"14.10.2014","40,8534","40,4900","40,8710","40,4900","0,90%"
"13.10.2014","40,4900","40,3760","40,4934","40,2251","0,28%"
"10.10.2014","40,3760","40,0860","40,4598","40,0860","0,72%"
"09.10.2014","40,0860","40,1300","40,1300","39,8034","-0,11%"
"08.10.2014","40,1300","39,9402","40,1443","39,9402","0,48%"
"07.10.2014","39,9402","39,8587","39,9775","39,6843","0,20%"
"06.10.2014","39,8587","39,9386","40,0487","39,7775","-0,20%"
"03.10.2014","39,9386","39,6540","39,9450","39,6438","0,72%"
"02.10.2014","39,6540","39,6600","39,6600","39,4618","-0,02%"
"01.10.2014","39,6600","39,5727","39,7188","39,3822","0,22%"
"30.09.2014","39,5727","39,4757","39,7205","39,3049","0,25%"
"29.09.2014","39,4757","39,1123","39,5862","39,1123","0,93%"
"26.09.2014","39,1123","38,4810","39,1452","38,4810","1,64%"
"25.09.2014","38,4810","38,1891","38,5354","38,1720","0,76%"
"24.09.2014","38,1891","38,5967","38,5967","38,1442","-1,06%"
"23.09.2014","38,5967","38,6700","38,7442","38,4959","-0,19%"
"22.09.2014","38,6700","38,5396","38,6979","38,3657","0,34%"
"19.09.2014","38,5396","38,4011","38,5396","38,3542","0,36%"
"18.09.2014","38,4011","38,3890","38,5731","38,3140","0,03%"
"17.09.2014","38,3890","38,7223","38,7223","38,2419","-0,86%"
"16.09.2014","38,7223","38,3685","38,8400","38,3685","0,92%"
"15.09.2014","38,3685","37,8805","38,3685","37,8805","1,29%"
"12.09.2014","37,8805","37,5198","37,9602","37,5198","0,96%"
"11.09.2014","37,5198","37,3291","37,6131","37,3044","0,51%"
"10.09.2014","37,3291","37,0685","37,4261","37,0685","0,70%"
"09.09.2014","37,0685","37,0563","37,1776","36,9729","0,03%"
"08.09.2014","37,0563","37,0735","37,1479","37,0504","-0,05%"
"05.09.2014","37,0735","36,9761","37,0735","36,6779","0,26%"
"04.09.2014","36,9761","36,8388","37,0815","36,6990","0,37%"
"03.09.2014","36,8388","37,4305","37,4305","36,6736","-1,58%"
"02.09.2014","37,4305","37,2511","37,4878","37,2511","0,48%"
"01.09.2014","37,2511","37,0749","37,5068","37,0749","0,48%"
"29.08.2014","37,0749","36,7800","37,0825","36,7800","0,80%"
"28.08.2014","36,7800","36,1866","36,8902","36,1866","1,64%"
"27.08.2014","36,1866","36,0980","36,1866","36,0028","0,25%"
"26.08.2014","36,0980","36,1644","36,1724","36,0627","-0,18%"
"25.08.2014","36,1644","36,1610","36,2116","36,0975","0,01%"
"22.08.2014","36,1610","36,1000","36,3563","35,9482","0,17%"
"21.08.2014","36,1000","36,2520","36,3694","36,0761","-0,42%"
"20.08.2014","36,2520","36,1915","36,3260","36,1915","0,17%"
"19.08.2014","36,1915","36,0930","36,2100","36,0562","0,27%"
"18.08.2014","36,0930","36,1783","36,1783","35,9650","-0,24%"
"15.08.2014","36,1783","36,0178","36,2370","35,8960","0,45%"
"14.08.2014","36,0178","36,0550","36,0862","35,8311","-0,10%"
"13.08.2014","36,0550","36,1317","36,2855","36,0287","-0,21%"
"12.08.2014","36,1317","35,9946","36,1655","35,9946","0,38%"
"11.08.2014","35,9946","36,2593","36,2593","35,9259","-0,73%"
"08.08.2014","36,2593","36,2857","36,5395","36,1982","-0,07%"
"07.08.2014","36,2857","36,1858","36,4055","36,1858","0,28%"
"06.08.2014","36,1858","35,9200","36,2815","35,9200","0,74%"
"05.08.2014","35,9200","35,8285","35,9655","35,7559","0,26%"
"04.08.2014","35,8285","35,7482","35,8454","35,6201","0,22%"
"01.08.2014","35,7482","35,7590","35,8350","35,6800","0,18%"
"31.07.2014","35,6848","35,6146","35,6848","35,4122","0,20%"
"30.07.2014","35,6146","35,7066","35,9046","35,5010","-0,26%"
"29.07.2014","35,7066","35,5250","35,7425","35,5250","0,51%"
"28.07.2014","35,5250","35,0950","35,5543","35,0950","1,23%"
"25.07.2014","35,0950","35,0793","35,1389","35,0163","0,16%"
"24.07.2014","35,0375","34,8408","35,1464","34,8408","0,56%"
"23.07.2014","34,8408","34,8947","34,9005","34,7619","-0,35%"
"22.07.2014","34,9649","35,2003","35,2003","34,8592","-0,67%"
"21.07.2014","35,2003","35,1145","35,2174","35,0318","0,24%"
"18.07.2014","35,1145","35,2484","35,2490","34,9778","0,51%"
"17.07.2014","34,9347","34,4206","35,0197","34,4206","1,49%"
"16.07.2014","34,4206","34,4138","34,4422","34,3321","0,13%"
"15.07.2014","34,3770","34,3865","34,4019","34,2846","0,20%"
"14.07.2014","34,3078","34,1629","34,3591","34,1629","0,42%"
"11.07.2014","34,1629","34,0356","34,2020","34,0037","0,44%"
"10.07.2014","34,0128","33,8624","34,1664","33,7906","0,16%"
"09.07.2014","33,9600","34,2355","34,2355","33,9600","-0,88%"
"08.07.2014","34,2610","34,4869","34,5151","34,1983","-0,51%"
"07.07.2014","34,4355","34,4770","34,6224","34,4000","0,11%"
"04.07.2014","34,3990","34,2860","34,5060","34,2100","0,31%"
"03.07.2014","34,2910","34,2480","34,4110","34,1300","0,05%"
"02.07.2014","34,2750","34,3560","34,3830","34,1480","-0,24%"
"01.07.2014","34,3580","33,9780","34,3670","33,9750","1,09%"
"30.06.2014","33,9880","33,7300","34,0660","33,7070","0,70%"
"27.06.2014","33,7530","33,7120","33,7620","33,5400","0,11%"
"26.06.2014","33,7170","33,7980","33,8100","33,6370","-0,13%"
"25.06.2014","33,7600","33,7950","33,9580","33,6380","-0,17%"
"24.06.2014","33,8180","34,0980","34,1330","33,6300","-0,81%"
"23.06.2014","34,0930","34,4260","34,4570","34,0700","-1,06%"
"20.06.2014","34,4580","34,3770","34,5370","34,3150","0,21%"
"19.06.2014","34,3850","34,3850","34,4550","34,1500","0,01%"
"18.06.2014","34,3820","34,8180","34,8710","34,3650","-1,29%"
"17.06.2014","34,8330","34,6080","34,8740","34,6080","0,60%"
"16.06.2014","34,6250","34,4200","34,6820","34,3860","0,70%"
"13.06.2014","34,3850","34,3800","34,4910","34,3200","0,07%"
"12.06.2014","34,3600","34,3850","34,4220","34,2620","-0,11%"
"11.06.2014","34,3980","34,3220","34,4490","34,2770","0,08%"
"10.06.2014","34,3690","34,3520","34,4100","34,2490","0,01%"
"09.06.2014","34,3670","34,4320","34,4890","34,2450","-0,23%"
"06.06.2014","34,4470","34,6820","34,7630","34,3800","-0,72%"
"05.06.2014","34,6970","34,9450","35,0230","34,6530","-0,82%"
"04.06.2014","34,9830","35,0850","35,2520","34,9580","-0,34%"
"03.06.2014","35,1020","35,0500","35,1020","34,9220","0,11%"
"02.06.2014","35,0650","34,9100","35,1200","34,8280","0,42%"
"30.05.2014","34,9200","34,6600","34,9370","34,6260","0,74%"
"29.05.2014","34,6650","34,5400","34,7120","34,5130","0,27%"
"28.05.2014","34,5730","34,4130","34,5930","34,3620","0,45%"
"27.05.2014","34,4170","34,1700","34,4680","34,1380","0,68%"
"26.05.2014","34,1850","34,1100","34,2130","34,0000","0,18%"
"23.05.2014","34,1250","34,2970","34,3680","34,0600","-0,54%"
"22.05.2014","34,3120","34,3330","34,3800","34,2120","-0,07%"
"21.05.2014","34,3370","34,5020","34,5850","34,2450","-0,50%"
"20.05.2014","34,5080","34,5850","34,7070","34,4800","-0,26%"
"19.05.2014","34,5970","34,7270","34,8400","34,4500","-0,43%"
"16.05.2014","34,7450","34,7600","34,8480","34,6640","-0,09%"
"15.05.2014","34,7750","34,6670","34,8620","34,5980","0,27%"
"14.05.2014","34,6820","34,8550","34,8550","34,5930","-0,55%"
"13.05.2014","34,8750","35,0250","35,0250","34,7550","-0,40%"
"12.05.2014","35,0150","35,2200","35,2980","34,9600","-0,62%"
"09.05.2014","35,2330","35,1120","35,3420","35,0380","0,30%"
"08.05.2014","35,1270","34,9220","35,1680","34,7350","0,54%"
"07.05.2014","34,9380","35,4560","35,5450","34,8880","-1,33%"
"06.05.2014","35,4100","35,6880","35,7180","35,3550","-0,89%"
"05.05.2014","35,7270","35,8980","35,8980","35,6730","-0,33%"
"02.05.2014","35,8470","35,6100","35,9070","35,5660","0,62%"
"01.05.2014","35,6270","35,6330","35,6680","35,5400","-0,02%"
"30.04.2014","35,6340","35,6250","35,7680","35,5870","-0,02%"
"29.04.2014","35,6400","35,8470","35,8620","35,5150","-0,59%"
"28.04.2014","35,8500","36,0050","36,1050","35,7400","-0,47%"
"25.04.2014","36,0200","35,7600","36,0850","35,7180","0,68%"
"24.04.2014","35,7750","35,7000","35,8100","35,6250","0,17%"
"23.04.2014","35,7150","35,6800","35,7390","35,5970","0,06%"
"22.04.2014","35,6950","35,6850","35,7730","35,6200","0,02%"
"21.04.2014","35,6880","35,6000","35,7450","35,5600","0,20%"
"18.04.2014","35,6150","35,4380","35,6350","35,3580","0,46%"
"17.04.2014","35,4530","36,0320","36,0410","35,4100","-1,61%"
"16.04.2014","36,0340","36,2520","36,3080","35,9300","-0,64%"
"15.04.2014","36,2670","35,9580","36,3530","35,9200","0,77%"
"14.04.2014","35,9900","35,6380","36,0390","35,6380","0,97%"
"11.04.2014","35,6450","35,5450","35,7530","35,5180","0,24%"
"10.04.2014","35,5600","35,5700","35,6100","35,4080","-0,07%"
"09.04.2014","35,5850","35,6780","35,8440","35,5250","-0,46%"
"08.04.2014","35,7500","35,6020","35,7870","35,3930","0,37%"
"07.04.2014","35,6170","35,3190","35,7690","35,2500","0,83%"
"04.04.2014","35,3240","35,5680","35,6110","35,2150","-0,73%"
"03.04.2014","35,5830","35,4430","35,6160","35,4050","0,37%"
"02.04.2014","35,4530","35,0450","35,5070","35,0280","1,14%"
"01.04.2014","35,0530","35,0320","35,1720","34,9240","0,02%"
"31.03.2014","35,0470","35,7370","35,7550","35,0320","-2,12%"
"28.03.2014","35,8070","35,6020","35,8070","35,6020","0,53%"
"27.03.2014","35,6170","35,5300","35,6590","35,4980","0,20%"
"26.03.2014","35,5450","35,4830","35,5810","35,3180","0,13%"
"25.03.2014","35,4980","36,0800","36,1280","35,4620","-1,65%"
"24.03.2014","36,0950","36,2730","36,3030","36,0300","-0,42%"
"21.03.2014","36,2480","36,3700","36,5240","36,1900","-0,40%"
"20.03.2014","36,3920","36,1600","36,4610","36,0050","0,58%"
"19.03.2014","36,1820","36,2300","36,2690","35,8730","-0,17%"
"18.03.2014","36,2450","36,2750","36,6170","36,1750","-0,12%"
"17.03.2014","36,2900","36,6380","36,7320","36,1670","-0,75%"
"14.03.2014","36,5650","36,5720","36,7080","36,5380","-0,06%"
"13.03.2014","36,5870","36,4800","36,6590","36,3950","0,29%"
"12.03.2014","36,4800","36,4400","36,5500","36,4190","0,07%"
"11.03.2014","36,4550","36,3730","36,5270","36,3000","0,18%"
"10.03.2014","36,3880","36,3730","36,4830","36,3270","0,00%"
"07.03.2014","36,3880","36,1820","36,4740","36,1780","0,72%"
"06.03.2014","36,1280","36,0300","36,3590","36,0260","0,23%"
"05.03.2014","36,0450","36,0800","36,2020","35,9050","-0,14%"
"04.03.2014","36,0950","36,5170","36,5170","35,9990","-1,20%"
"03.03.2014","36,5320","36,6410","36,6750","36,1700","1,34%"
"28.02.2014","36,0500","36,0050","36,2210","35,7910","0,08%"
"27.02.2014","36,0200","36,0250","36,2670","35,9890","-0,06%"
"26.02.2014","36,0400","35,7270","36,0580","35,6970","0,83%"
"25.02.2014","35,7420","35,5170","35,7550","35,4920","0,59%"
"24.02.2014","35,5320","35,4950","35,6350","35,3550","0,06%"
"21.02.2014","35,5100","35,7510","35,8920","35,4590","-0,69%"
"20.02.2014","35,7550","35,7580","35,9280","35,6400","-0,06%"
"19.02.2014","35,7780","35,4450","35,8780","35,4300","0,90%"
"18.02.2014","35,4600","35,2400","35,4860","35,1600","0,73%"
"17.02.2014","35,2030","35,1050","35,2970","35,0000","0,24%"
"14.02.2014","35,1200","35,0850","35,3920","34,9550","0,11%"
"13.02.2014","35,0830","34,8190","35,2700","34,7820","0,73%"
"12.02.2014","34,8290","34,7270","34,8460","34,7100","0,25%"
"11.02.2014","34,7420","34,7350","34,8900","34,6750","-0,02%"
"10.02.2014","34,7500","34,7370","34,8520","34,6730","-0,01%"
"07.02.2014","34,7520","34,7200","34,8340","34,5300","0,06%"
"06.02.2014","34,7300","34,8600","34,9110","34,5900","-0,39%"
"05.02.2014","34,8650","35,0100","35,0960","34,6280","-0,45%"
"04.02.2014","35,0230","35,4400","35,5650","34,9500","-1,22%"
"03.02.2014","35,4550","35,1550","35,4920","35,0820","0,79%"
"31.01.2014","35,1760","34,9150","35,3600","34,9150","0,70%"
"30.01.2014","34,9300","35,0810","35,4530","34,7730","-0,46%"
"29.01.2014","35,0910","34,6350","35,2950","34,4350","0,87%"
"28.01.2014","34,7880","34,6550","34,8620","34,4400","0,29%"
"27.01.2014","34,6880","34,4950","34,8630","34,4100","0,52%"
"24.01.2014","34,5100","34,1380","34,6260","34,1080","1,05%"
"23.01.2014","34,1530","33,9300","34,2060","33,9300","0,61%"
"22.01.2014","33,9450","33,9720","33,9760","33,8150","-0,09%"
"21.01.2014","33,9770","33,7580","34,0010","33,7450","0,60%"
"20.01.2014","33,7730","33,6000","33,8230","33,5600","0,47%"
"17.01.2014","33,6150","33,4060","33,6230","33,3880","0,60%"
"16.01.2014","33,4160","33,3830","33,4600","33,3350","0,05%"
"15.01.2014","33,3980","33,3030","33,4620","33,3030","0,24%"
"14.01.2014","33,3180","33,2730","33,3790","33,1970","0,09%"
"13.01.2014","33,2880","33,0320","33,3000","33,0100","0,87%"
"10.01.2014","33,0020","33,2030","33,3030","32,9870","-0,64%"
"09.01.2014","33,2130","33,1400","33,2590","33,0480","0,11%"
"08.01.2014","33,1770","33,1250","33,2150","33,0330","0,11%"
"07.01.2014","33,1400","33,1850","33,2580","33,0960","-0,21%"
"06.01.2014","33,2100","33,1780","33,2820","33,1400","0,03%"
"03.01.2014","33,2000","33,0950","33,2050","33,0160","0,30%"
"02.01.2014","33,1000","32,8400","33,1340","32,8400","0,75%"
"01.01.2014","32,8550","32,8500","32,8550","32,8400","-0,12%"
"31.12.2013","32,8950","32,8050","32,9860","32,7750","0,23%"
"30.12.2013","32,8200","32,5970","32,8980","32,5970","0,64%"
"27.12.2013","32,6120","32,6600","32,6800","32,4670","-0,19%"
"26.12.2013","32,6750","32,6650","32,7300","32,6200","-0,04%"
"25.12.2013","32,6880","32,6120","32,7500","32,6020","0,19%"
"24.12.2013","32,6270","32,6950","32,7170","32,5300","-0,25%"
"23.12.2013","32,7100","32,9650","33,0380","32,5960","-0,83%"
"20.12.2013","32,9850","32,9700","33,0570","32,9350","0,00%"
"19.12.2013","32,9850","32,8850","33,0150","32,8450","0,26%"
"18.12.2013","32,9000","32,9680","32,9830","32,7360","-0,25%"
"17.12.2013","32,9830","32,9250","32,9830","32,8200","0,13%"
"16.12.2013","32,9400","32,8640","32,9550","32,8300","0,11%"
"13.12.2013","32,9030","32,8220","32,9130","32,7840","0,23%"
"12.12.2013","32,8280","32,7250","32,8280","32,7040","0,20%"
"11.12.2013","32,7630","32,7100","32,7940","32,6880","0,17%"
"10.12.2013","32,7090","32,6790","32,8320","32,6270","0,08%"
"09.12.2013","32,6820","32,7350","32,8250","32,6570","-0,26%"
"06.12.2013","32,7670","32,9700","33,0730","32,6840","-0,65%"
"05.12.2013","32,9800","33,1030","33,1650","32,9300","-0,40%"
"04.12.2013","33,1130","33,2370","33,2880","33,0960","-0,39%"
"03.12.2013","33,2410","33,2240","33,2900","33,2030","0,05%"
"02.12.2013","33,2240","33,1360","33,2500","33,0880","0,23%"
"29.11.2013","33,1490","33,1480","33,2420","33,0630","-0,01%"
"28.11.2013","33,1520","33,1930","33,2150","33,0990","-0,10%"
"27.11.2013","33,1850","32,9600","33,2220","32,8690","0,70%"
"26.11.2013","32,9540","32,9110","33,0500","32,9000","0,10%"
"25.11.2013","32,9210","32,7660","33,0420","32,7230","0,54%"
"22.11.2013","32,7450","32,9780","33,0170","32,6990","-0,75%"
"21.11.2013","32,9930","32,9050","33,0870","32,5700","0,25%"
"20.11.2013","32,9100","32,7120","32,9700","32,6640","0,59%"
"19.11.2013","32,7160","32,5670","32,7680","32,5350","0,43%"
"18.11.2013","32,5760","32,5560","32,6000","32,4660","0,02%"
"15.11.2013","32,5710","32,7480","32,7580","32,5410","-0,55%"
"14.11.2013","32,7520","32,7510","32,7800","32,6080","-0,00%"
"13.11.2013","32,7530","32,8780","32,9300","32,7000","-0,34%"
"12.11.2013","32,8650","32,8410","32,9440","32,7600","0,10%"
"11.11.2013","32,8330","32,6250","32,8380","32,6250","0,53%"
"08.11.2013","32,6600","32,4440","32,7570","32,4190","0,62%"
"07.11.2013","32,4580","32,3920","32,4800","32,2640","0,26%"
"06.11.2013","32,3750","32,5450","32,5500","32,3110","-0,52%"
"05.11.2013","32,5450","32,3770","32,5950","32,3100","0,52%"
"04.11.2013","32,3780","32,4400","32,4700","32,2910","-0,26%"
"01.11.2013","32,4620","32,1000","32,4620","32,0680","1,18%"
"31.10.2013","32,0830","32,0180","32,1650","31,9910","0,26%"
"30.10.2013","32,0000","32,1120","32,1330","31,8900","-0,38%"
"29.10.2013","32,1230","31,9150","32,1250","31,8920","0,64%"
"28.10.2013","31,9180","31,8010","31,9450","31,7810","0,34%"
"25.10.2013","31,8110","31,6880","31,8350","31,6160","0,36%"
"24.10.2013","31,6980","31,7470","31,7860","31,6320","-0,17%"
"23.10.2013","31,7510","31,6750","31,8070","31,6460","0,20%"
"22.10.2013","31,6890","31,9550","32,0000","31,6400","-0,89%"
"21.10.2013","31,9750","31,8510","31,9750","31,8490","0,35%"
"18.10.2013","31,8650","31,8630","31,9550","31,7940","-0,01%"
"17.10.2013","31,8670","32,0780","32,1460","31,8260","-0,59%"
"16.10.2013","32,0570","32,2750","32,3050","32,0170","-0,76%"
"15.10.2013","32,3030","32,3010","32,3250","32,2050","0,07%"
"14.10.2013","32,2800","32,2950","32,3230","32,2200","0,17%"
"11.10.2013","32,2250","32,1860","32,3150","32,1700","0,16%"
"10.10.2013","32,1750","32,3090","32,3830","32,1500","-0,45%"
"09.10.2013","32,3200","32,3920","32,4720","32,2940","-0,25%"
"08.10.2013","32,4010","32,2100","32,4450","32,1670","0,59%"
"07.10.2013","32,2120","32,1750","32,3360","32,1640","0,10%"
"04.10.2013","32,1790","32,1650","32,2050","32,0400","0,02%"
"03.10.2013","32,1710","32,2090","32,2300","32,0000","-0,16%"
"02.10.2013","32,2230","32,2350","32,3400","32,1000","-0,08%"
"01.10.2013","32,2500","32,3750","32,4250","32,1790","-0,44%"
"30.09.2013","32,3930","32,3730","32,5330","32,3240","0,24%"
"27.09.2013","32,3150","32,3240","32,4870","32,1700","-0,06%"
"26.09.2013","32,3350","32,0900","32,3670","32,0900","0,75%"
"25.09.2013","32,0930","31,8580","32,1560","31,8580","0,66%"
"24.09.2013","31,8830","31,8150","31,9550","31,7700","0,22%"
"23.09.2013","31,8140","31,8400","31,9800","31,7500","-0,15%"
"20.09.2013","31,8630","31,6650","31,9200","31,6420","0,65%"
"19.09.2013","31,6570","31,7650","31,8400","31,5100","-0,43%"
"18.09.2013","31,7930","32,2250","32,3230","31,7880","-1,29%"
"17.09.2013","32,2080","32,3200","32,3940","32,1800","-0,35%"
"16.09.2013","32,3220","32,4170","32,4400","32,1700","-0,44%"
"13.09.2013","32,4650","32,6480","32,7670","32,4300","-0,58%"
"12.09.2013","32,6530","32,7880","32,8150","32,5900","-0,40%"
"11.09.2013","32,7850","32,9400","32,9920","32,7200","-0,49%"
"10.09.2013","32,9450","33,1670","33,1670","32,9100","-0,64%"
"09.09.2013","33,1580","33,2800","33,3600","33,0700","-0,35%"
"06.09.2013","33,2730","33,4380","33,4620","33,2300","-0,51%"
"05.09.2013","33,4430","33,3250","33,4830","33,3070","0,36%"
"04.09.2013","33,3220","33,4980","33,5250","33,2900","-0,53%"
"03.09.2013","33,5000","33,3850","33,5400","33,3400","0,30%"
"02.09.2013","33,4000","33,2730","33,4000","33,2270","0,40%"
"30.08.2013","33,2680","33,2180","33,3250","33,1970","0,03%"
"29.08.2013","33,2580","33,1930","33,2700","33,1100","0,20%"
"28.08.2013","33,1900","33,1650","33,2770","33,1300","0,09%"
"27.08.2013","33,1600","33,0600","33,2600","33,0600","0,23%"
"26.08.2013","33,0850","33,0050","33,1020","32,9100","0,15%"
"23.08.2013","33,0350","33,0530","33,0870","32,9500","-0,06%"
"22.08.2013","33,0550","33,1530","33,2460","33,0200","-0,30%"
"21.08.2013","33,1530","32,9320","33,1530","32,9250","0,62%"
"20.08.2013","32,9500","32,9650","33,0250","32,9100","-0,11%"
"19.08.2013","32,9870","32,9300","32,9870","32,8920","0,21%"
"16.08.2013","32,9170","32,8950","32,9870","32,8000","0,05%"
"15.08.2013","32,9000","33,0750","33,0960","32,8700","-0,57%"
"14.08.2013","33,0870","33,0650","33,1960","33,0400","0,05%"
"13.08.2013","33,0720","33,0100","33,1400","32,9790","0,16%"
"12.08.2013","33,0200","32,8920","33,0280","32,8700","0,43%"
"09.08.2013","32,8800","32,8350","32,9170","32,7970","0,06%"
"08.08.2013","32,8600","33,0250","33,0250","32,8000","-0,31%"
"07.08.2013","32,9630","32,9750","33,0970","32,9530","-0,07%"
"06.08.2013","32,9850","32,9130","32,9850","32,8400","0,21%"
"05.08.2013","32,9170","32,8330","32,9350","32,8200","0,25%"
"02.08.2013","32,8350","33,0830","33,1330","32,7500","-0,83%"
"01.08.2013","33,1100","32,9200","33,1170","32,9000","0,46%"
"31.07.2013","32,9600","32,9900","33,0700","32,9280","-0,02%"
"30.07.2013","32,9670","32,8250","32,9910","32,8250","0,33%"
"29.07.2013","32,8600","32,8180","32,8900","32,6700","0,22%"
"26.07.2013","32,7880","32,6630","32,8600","32,6020","0,38%"
"25.07.2013","32,6650","32,4650","32,6900","32,4400","0,56%"
"24.07.2013","32,4830","32,3030","32,5090","32,2800","0,58%"
"23.07.2013","32,2950","32,3450","32,4210","32,2800","-0,15%"
"22.07.2013","32,3450","32,3220","32,3830","32,2100","-0,10%"
"19.07.2013","32,3770","32,4770","32,5020","32,3030","-0,33%"
"18.07.2013","32,4830","32,3000","32,5170","32,2850","0,49%"
"17.07.2013","32,3250","32,4320","32,5240","32,3000","-0,29%"
"16.07.2013","32,4200","32,5720","32,6000","32,4020","-0,53%"
"15.07.2013","32,5920","32,6360","32,7200","32,5700","-0,15%"
"12.07.2013","32,6400","32,5280","32,7880","32,4830","0,33%"
"11.07.2013","32,5320","32,9500","32,9680","32,5000","-1,28%"
"10.07.2013","32,9550","32,9900","33,0410","32,8370","-0,12%"
"09.07.2013","32,9950","33,2000","33,2110","32,9200","-0,63%"
"08.07.2013","33,2050","33,3230","33,3400","33,1900","-0,37%"
"05.07.2013","33,3280","33,2130","33,3730","33,1570","0,33%"
"04.07.2013","33,2180","33,1300","33,2810","33,1300","0,25%"
"03.07.2013","33,1350","33,1850","33,3140","33,0900","-0,17%"
"02.07.2013","33,1900","32,9880","33,1900","32,9100","0,60%"
"01.07.2013","32,9920","32,8580","33,0200","32,7900","0,48%"
"28.06.2013","32,8350","32,8120","32,9320","32,6200","0,06%"
"27.06.2013","32,8160","32,9380","32,9630","32,7120","-0,39%"
"26.06.2013","32,9430","32,8160","33,0230","32,7760","0,37%"
"25.06.2013","32,8210","32,7610","32,9450","32,6310","0,17%"
"24.06.2013","32,7650","32,7700","33,0050","32,6940","-0,03%"
"21.06.2013","32,7750","33,0500","33,0500","32,6200","-0,85%"
"20.06.2013","33,0550","32,3780","33,0720","32,3780","2,08%"
"19.06.2013","32,3830","32,0030","32,4000","31,9860","1,17%"
"18.06.2013","32,0080","31,7520","32,0970","31,7520","0,79%"
"17.06.2013","31,7570","31,7230","31,8250","31,4910","0,09%"
"14.06.2013","31,7270","31,9710","32,0020","31,6100","-0,78%"
"13.06.2013","31,9750","32,2150","32,4070","31,9400","-0,76%"
"12.06.2013","32,2200","32,3910","32,4100","32,1300","-0,54%"
"11.06.2013","32,3950","32,2950","32,5220","32,2880","0,29%"
"10.06.2013","32,3000","32,2030","32,3910","32,1700","0,29%"
"07.06.2013","32,2080","32,1260","32,4050","32,0800","0,24%"
"06.06.2013","32,1300","32,1700","32,3280","32,0260","-0,14%"
"05.06.2013","32,1750","31,9410","32,2160","31,8800","0,72%"
"04.06.2013","31,9450","31,8380","32,0250","31,7800","0,32%"
"03.06.2013","31,8430","31,9180","32,1300","31,7800","-0,25%"
"31.05.2013","31,9220","31,7380","32,0220","31,6700","0,61%"
"30.05.2013","31,7300","31,6230","31,8080","31,5600","0,32%"
"29.05.2013","31,6280","31,5200","31,6720","31,4420","0,33%"
"28.05.2013","31,5240","31,3700","31,5500","31,3400","0,53%"
"27.05.2013","31,3580","31,3260","31,4080","31,2700","0,09%"
"24.05.2013","31,3300","31,4780","31,4780","31,2500","-0,49%"
"23.05.2013","31,4830","31,4100","31,5400","31,3300","0,22%"
"22.05.2013","31,4150","31,2350","31,4410","31,0500","0,56%"
"21.05.2013","31,2400","31,2330","31,3120","31,1470","0,01%"
"20.05.2013","31,2380","31,4480","31,4480","31,2110","-0,68%"
"17.05.2013","31,4530","31,3900","31,4770","31,3300","0,18%"
"16.05.2013","31,3950","31,4510","31,4900","31,2500","-0,19%"
"15.05.2013","31,4550","31,3550","31,5300","31,3550","0,30%"
"14.05.2013","31,3600","31,3350","31,4070","31,2090","0,06%"
"13.05.2013","31,3400","31,3530","31,4710","31,2790","-0,06%"
"10.05.2013","31,3580","31,1930","31,5110","31,1880","0,51%"
"09.05.2013","31,1980","31,1430","31,2600","31,0900","0,16%"
"08.05.2013","31,1480","31,0630","31,2090","31,0500","0,26%"
